tipo,anno,numero_atto,numero_parte,parametro_articolo,parametro_comma,norma_descrizione,norma_numero,norma_articolo,norme_str,n_norme
ordinanza,2026,3,1,102,2,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,3,1,117,1,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,4,1,1,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,1,2,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,2,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,3,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,22,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,24,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,56,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,58,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,72,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,72,4,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,77,,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,4,1,117,1,legge,91,3,legge n.91 art.3 c.; decreto-legge n.36 art.1 c.1; legge n.74 art. c.,3
ordinanza,2026,5,1,3,,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,10,3,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,11,,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,24,,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,25,,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,77,2,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,102,2,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,5,1,117,1,decreto-legge,145,16,decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.3 c.1; legge n.46 art. c.; decreto-legge n.145 art.16 c.1; legge n.187 art. c.; decreto-legge n.13 art.5 c.; legge n.46 art. c.; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.5; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.6 c.8; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.142 art.14 c.6; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.10 c.3; decreto-legge n.145 art.18 c.1; legge n.187 art. c.; decreto legislativo n.286 art.14 c.6; decreto-legge n.145 art.19 c.; legge n.187 art. c.,28
ordinanza,2026,6,1,3,,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,6,1,36,,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,6,1,53,,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,6,1,97,,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,6,1,101,,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,6,1,106,,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,6,1,117,1,legge,51,1,legge n.51 art.1 c.; decreto legislativo n.116 art.31 c.1; legge n.51 art.1 c.; decreto legislativo n.116 art.29 c.7,4
ordinanza,2026,7,1,24,,legge,247,4,legge n.247 art.4 c.; legge n.124 art.1 c.141,2
ordinanza,2026,7,1,41,,legge,247,4,legge n.247 art.4 c.; legge n.124 art.1 c.141,2
ordinanza,2026,7,1,111,,legge,247,4,legge n.247 art.4 c.; legge n.124 art.1 c.141,2
ordinanza,2026,8,1,3,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,10,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,11,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,24,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,77,1,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,77,2,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,97,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,111,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,113,,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,8,1,117,1,decreto-legge,146,3,decreto-legge n.146 art.3 c.; legge n.215 art. c.; decreto del Presidente della Repubblica n.602 art.12 c.4; decreto legislativo n.33 art.91 c.5,4
ordinanza,2026,9,1,3,,codice penale,,109,codice penale art.109 c.,1
ordinanza,2026,9,1,11,,codice penale,,109,codice penale art.109 c.,1
ordinanza,2026,9,1,117,1,codice penale,,109,codice penale art.109 c.,1
ordinanza,2026,10,1,3,,decreto legislativo,286,12,decreto legislativo n.286 art.12 c.1; decreto legislativo n.286 art.12 c.3; decreto legislativo n.286 art.12 c.4; decreto-legge n.20 art.8 c.1; legge n.50 art. c.,5
ordinanza,2026,10,1,11,,decreto legislativo,286,12,decreto legislativo n.286 art.12 c.1; decreto legislativo n.286 art.12 c.3; decreto legislativo n.286 art.12 c.4; decreto-legge n.20 art.8 c.1; legge n.50 art. c.,5
ordinanza,2026,10,1,27,,decreto legislativo,286,12,decreto legislativo n.286 art.12 c.1; decreto legislativo n.286 art.12 c.3; decreto legislativo n.286 art.12 c.4; decreto-legge n.20 art.8 c.1; legge n.50 art. c.,5
ordinanza,2026,10,1,117,1,decreto legislativo,286,12,decreto legislativo n.286 art.12 c.1; decreto legislativo n.286 art.12 c.3; decreto legislativo n.286 art.12 c.4; decreto-legge n.20 art.8 c.1; legge n.50 art. c.,5
ordinanza,2026,11,1,3,,codice penale,,603,codice penale art.603 c.; legge n.199 art.2 c.1,2
ordinanza,2026,11,1,27,3,codice penale,,603,codice penale art.603 c.; legge n.199 art.2 c.1,2
ordinanza,2026,12,1,3,,decreto del Presidente della Repubblica,309,100,decreto del Presidente della Repubblica n.309 art.100 c.,1
ordinanza,2026,13,1,3,,codice penale,,168,codice penale art.168 c.1,1
ordinanza,2026,14,1,3,,codice penale,,162,codice penale art.162 c.4,1
ordinanza,2026,15,1,3,,codice di procedura penale,,34,codice di procedura penale art.34 c.2,1
ordinanza,2026,15,1,24,2,codice di procedura penale,,34,codice di procedura penale art.34 c.2,1
ordinanza,2026,15,1,111,2,codice di procedura penale,,34,codice di procedura penale art.34 c.2,1
ordinanza,2026,15,1,117,1,codice di procedura penale,,34,codice di procedura penale art.34 c.2,1
ordinanza,2026,16,1,3,,codice di procedura penale,,276,codice di procedura penale art.276 c.1,1
ordinanza,2026,16,1,13,,codice di procedura penale,,276,codice di procedura penale art.276 c.1,1
ordinanza,2026,16,1,27,,codice di procedura penale,,276,codice di procedura penale art.276 c.1,1
ordinanza,2026,17,1,117,3,legge della Regione Puglia,14,5,legge della Regione Puglia n.14 art.5 c.3,1
ordinanza,2026,18,1,3,,decreto-legge,87,9,decreto-legge n.87 art.9 c.2; legge n.96 art. c.,2
ordinanza,2026,18,1,42,,decreto-legge,87,9,decreto-legge n.87 art.9 c.2; legge n.96 art. c.,2
ordinanza,2026,18,1,11,,decreto-legge,87,9,decreto-legge n.87 art.9 c.2; legge n.96 art. c.,2
ordinanza,2026,18,1,117,1,decreto-legge,87,9,decreto-legge n.87 art.9 c.2; legge n.96 art. c.,2
ordinanza,2026,19,1,3,,codice penale,,17,codice penale art.17 c.; codice penale art.24 c.; codice penale art.172 c.; codice penale art.636 c.,4
ordinanza,2026,19,1,27,1,codice penale,,17,codice penale art.17 c.; codice penale art.24 c.; codice penale art.172 c.; codice penale art.636 c.,4
ordinanza,2026,19,1,27,3,codice penale,,17,codice penale art.17 c.; codice penale art.24 c.; codice penale art.172 c.; codice penale art.636 c.,4
ordinanza,2026,19,1,111,2,codice penale,,17,codice penale art.17 c.; codice penale art.24 c.; codice penale art.172 c.; codice penale art.636 c.,4
ordinanza,2026,20,1,3,1,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,20,1,3,2,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,20,1,97,2,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,21,1,3,1,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,21,1,3,2,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,21,1,97,2,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,22,1,3,1,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,22,1,3,2,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,22,1,97,2,decreto legislativo,126,14,decreto legislativo n.126 art.14 c.1; decreto legislativo n.95 art.2 c.1,2
ordinanza,2026,23,1,3,,decreto legislativo,286,40,decreto legislativo n.286 art.40 c.6; legge della Regione Piemonte n.3 art.3 c.1; legge della Regione Piemonte n.2 art.2 c.1; legge della Regione Piemonte n.3 art.8 c.1; legge della Regione Piemonte n.2 art.2 c.8,5
ordinanza,2026,23,1,117,1,decreto legislativo,286,40,decreto legislativo n.286 art.40 c.6; legge della Regione Piemonte n.3 art.3 c.1; legge della Regione Piemonte n.2 art.2 c.1; legge della Regione Piemonte n.3 art.8 c.1; legge della Regione Piemonte n.2 art.2 c.8,5
ordinanza,2026,24,1,1,1,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
ordinanza,2026,24,1,3,,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
ordinanza,2026,24,1,3,1,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
ordinanza,2026,24,1,35,1,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
ordinanza,2026,24,1,36,,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
ordinanza,2026,24,1,38,2,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
ordinanza,2026,24,1,98,1,decreto del Presidente della Repubblica,1092,43,decreto del Presidente della Repubblica n.1092 art.43 c.1; legge n.228 art.1 c.239; legge n.228 art.1 c.243; legge n.228 art.1 c.245,4
